date,ticker,atr,bb_high,bb_low,bb_mid,garman_klass_vol,macd,rsi,1m_return,2m_return,3m_return,6m_return,9m_return,12m_return,Mkt-RF,SMB,HML,RMW,CMA
2017-10-31,BIIB,0.2131244598190904,5.8653329651041775,5.7200281144629495,5.7926805397835635,0.00015683433406923493,-0.23536892210783752,45.124027858630996,-0.004662721888877508,-0.0077696230178151415,0.024784399275390667,0.02344041834343713,0.013088170015383538,0.008912871372262376,0.16945994410154916,0.6368332381405956,-0.5646045848330301,-0.3991243723788912,0.6860529949913855
2017-10-31,BKNG,-1.0440554594458864,7.579414409661208,7.543140617135911,7.56127751339856,0.0001863854248810022,0.07414383313967021,52.71754029111978,0.04431894835584593,0.016037017139447274,-0.019529359047631978,0.005793997552904218,0.021765833917186228,0.021902502934854517,1.1542385896544056,-0.10783486922823195,0.6308208495130512,0.3806689967908343,-0.6362347017658646
2017-10-31,BMY,-0.11508345019388977,4.03259939720583,3.9367514699146122,3.9846754335602212,-0.01173733694072755,-0.29790657341458143,47.17349746022305,-0.026769854509702484,0.01276331542529019,0.029212680747227715,0.018228909312384856,0.02779960606138654,0.018365309907877103,0.38586922513962546,0.34105272477101634,-0.33545094602321596,1.0463958539694942,0.7486356759241397
2017-10-31,BRK-B,-1.130901191848622,5.250957119897447,5.23056819064339,5.2407626552704185,2.7424844134362013e-05,0.19177997983009445,56.452039871966825,0.019746863258548686,0.0158274905313327,0.02230279866546825,0.020808589827072677,0.014556935537976878,0.021808847200874837,0.9729161272639032,-0.8009775276742142,0.5302277288378799,-0.19387757244034975,-0.09917330620140062
2017-10-31,C,-0.7281881878636117,4.152059669567078,4.090997571101616,4.121528620334347,-0.015475588727387737,0.3897541772620796,56.98230130135953,0.010447980578506266,0.039425540808424975,0.025589164105448425,0.03775119784961123,0.03218700725570334,0.0352620196499287,1.4621785100335103,0.19235808885819453,1.2202840144155969,-0.3098116841792494,-0.35797092974570754
2017-10-31,CAT,-1.1480783643520251,4.804444475645571,4.678643150926899,4.741543813286235,-0.008519371894904646,0.780754661946055,73.03997129311448,0.09542101181960239,0.07830273704313684,0.062321620171557957,0.050711197620381565,0.04217560604143067,0.04398050984195856,0.9124113096860943,0.36699578368042923,0.3954658087963081,-0.026602815373373386,0.13371364359518498
2017-10-31,CHTR,-0.13531047351913483,5.95618807165453,5.7679772804233895,5.86208267603896,0.0010731925152455645,-1.4158081954530897,38.54538789625808,-0.08048538583254528,-0.08431146797209887,-0.05178923411210379,-0.005378517457875653,0.0034571472103257506,0.02451475314137941,1.0686423590135452,-0.24985711076431116,-0.016298271180226465,0.3721631547855983,-0.2513696151320631
2017-10-31,CMCSA,-0.2043638024275666,3.543698233704344,3.4627270056904944,3.503212619697419,-0.008480046465472148,-0.7990237499981033,40.82192085938766,-0.05975712278331213,-0.05611062645177556,-0.036498924665435806,-0.012558247907094255,-0.0036730336193966373,0.01423861412521088,0.9707609979729398,-0.3116834132693477,0.27353260645129523,0.3146982790466948,0.0010954030456690647
2017-10-31,CMG,-0.9441918750277115,5.856889651959036,5.5957716097649035,5.72633063086197,0.00035472767333864097,-0.5197621878398737,35.415938110651005,-0.11672024897855882,-0.07343963933151587,-0.07520157979295161,-0.08214198224243308,-0.04731015178855469,-0.023289400861795317,1.2780726442773582,0.07283968233083722,-0.8053042344842397,-0.2100213712318216,0.5505350019959527
2017-10-31,COP,-1.0539274209899767,3.7758421944032716,3.707568563070217,3.7417053787367442,-0.014767263401015192,0.3090682378367334,64.8286341300348,0.02744423154962483,0.08527368443245109,0.0426322416245315,0.013835212456635881,0.007829412017735127,0.015577599056438407,1.3997699417479652,0.4943210247804404,0.8114210115670185,-0.815902166593958,0.8771943409211703
2017-10-31,COST,-0.9104410402502189,5.041748055311058,4.968287783240004,5.005017919275531,-0.001832202023899802,-0.2232220167982237,51.39615474213925,-0.019538645147719302,0.013750102372079853,0.006445961068718864,-0.008541634298320111,0.003421606874839833,0.011485710993852871,0.7997779317940192,-0.4721723506094255,-0.5609244610203158,0.3842689686532517,0.3083995837318835
2017-10-31,CRM,-1.2600974405046692,4.6321867658188305,4.553416410528224,4.592801588173527,7.080335280072233e-05,0.301945180884891,73.25109787281895,0.09548274827423953,0.03524646623981198,0.040686317448969556,0.029177367223466755,0.02903436922459912,0.026057148367167215,1.000930698143592,-0.24623204920947434,-0.15971348725312756,0.17048266316600888,-0.9807432061414718
2017-10-31,CSCO,-1.2505398589090542,3.3972606563624246,3.3535687267406398,3.375414691551532,-0.012013779654382502,0.3278172193381284,60.89724150511342,0.024237353488517854,0.034113958302888214,0.03078695456945857,0.0033805225021943386,0.014822760511722377,0.011927122122039835,0.9719744728678075,0.26363336197074255,-0.13169544589696278,0.17969056379197348,0.7261909575704892
2017-10-31,CSX,-0.6447542172544369,2.887796877618004,2.815242326683303,2.8515196021506535,-0.0036528934189661785,-0.26076828591721196,40.67540275608911,-0.07058627021982777,0.002288005367028445,0.008670558696456387,-5.396417575065371e-05,0.010615953908680975,0.04421612422464816,1.0719946407645824,0.031137318830585556,0.13190066741047674,0.2565084584086899,-0.47550699926026274
2017-10-31,CTSH,-1.3039340671308999,4.261340633753457,4.222945267619805,4.242142950686631,-0.0023903747366291164,0.6424830410214668,68.01288362604716,0.04314855156035091,0.03404003447171844,0.030379494904222648,0.039540517425437294,0.04177309067106849,0.03322145930056264,1.123219158205052,-0.423973378005028,0.4937707857531358,-0.9514071960078198,-0.698849399387715
2017-10-31,CVS,0.7134747836359298,4.227389578785431,4.06339971416555,4.1453946464754905,-0.011038527569262187,-1.4318627734694231,30.225695572765943,-0.15173513178932596,-0.05558606670364852,-0.047920861382885094,-0.028220715033640653,-0.013279712420709688,-0.014827042291107206,0.8624203959488586,-0.2236538371782468,0.0010378044666578207,-0.44352540822613346,1.1110271471640936
2017-10-31,CVX,-0.8812186151953965,4.553874749942708,4.496968333901989,4.5254215419223485,-0.022787868199879182,-0.12754473204096528,49.68048827759513,-0.013701802362038773,0.03771125129140107,0.023454015461150446,0.01727057404317267,0.0077641856045918,0.011791572575305942,1.1945666204301304,0.43375983330104284,0.26921071308683264,-0.012979879733293996,0.9417344163171278
2017-10-31,DAL,-0.42669428098012346,3.946518241171186,3.8651549538321697,3.9058365975016778,-0.0020934670446656344,0.21503789106043447,46.55335780359491,0.037536287228888465,0.029651448436353256,0.006662095086698017,0.017955329554833366,0.008020872464230111,0.01676945492348647,1.0380305615605736,0.3469649698994684,1.2342660896433777,-0.16848605186880802,-0.8865534710458695
2017-10-31,DD,-1.034164205967963,4.5293372992793905,4.495192416836598,4.5122648580579945,-0.005053242239427613,0.7091390015876722,61.66460492913442,0.04448928498290061,0.04159534448290181,0.04023376237300913,0.026216943056101227,0.024082474966497402,0.027430621413318423,1.0546348445246316,1.2375414508326055,-0.2669384493469902,1.8446918967157373,0.8616747816232843
2017-10-31,DE,-1.091978486393592,4.8083217179710465,4.7540741559120745,4.7811979369415605,-0.0033597888242520744,0.18391201841205898,70.09404054555719,0.058046235389867196,0.07322557222253923,0.013459259995046713,0.03118354813884361,0.026057280609637745,0.036470956241367425,0.8857368413295249,0.22723447134377484,0.3448632587623057,0.37680879801812295,0.07548423903229286
2017-10-31,DG,-1.0908777998889918,4.3962267197623675,4.3299471390766335,4.3630869294195005,-0.0013927458879885771,0.22692725382532694,51.436907916844056,0.0006019324376440593,0.0572033880240983,0.02567363241009657,0.01899633615679175,0.011341956011886367,0.014349534268178532,0.24245618032140123,0.16131742379523265,-0.7982519820203376,1.51941053684268,0.2327610909435117
2017-10-31,DHR,-0.9645168463085706,4.399057950584728,4.295784116834444,4.347421033709586,-0.00019609826220361344,0.30400776732277784,69.63610005297716,0.07565840338233487,0.05268100210137705,0.042925115773462696,0.01776056790558811,0.011219417586018743,0.014126495385868632,0.8516070457914375,-0.46833627640531345,-0.3297662022849792,-0.2567432045998831,0.4060992390049457
2017-10-31,DIS,-1.2164537410106888,4.584928857860184,4.54766217352368,4.566295515691932,-0.0005087791696395059,-0.13979475704149344,43.463238472691415,-0.007710359909594344,-0.016891690177827545,-0.038190656497601005,-0.026265179468730526,-0.012798923119499594,0.005754397791049026,1.2355032301247324,-0.005470367272046769,0.5212761926548424,-0.2777163417201986,-1.0078316710446573
2017-10-31,DLTR,-0.9951302430060822,4.551709002298526,4.49422582242599,4.522967412362258,7.346318049737082e-05,0.6677792187573514,64.47636000780294,0.051025113116187626,0.07041161398159135,0.08178102986355551,0.01638907737359041,0.018766478495554795,0.01585845341504788,0.2595493279543341,-0.25273846866579314,0.4051760526860607,3.537588746239767,0.21409729096367353
2017-10-31,EA,-0.5619215016580307,4.788842354026676,4.7115347249050705,4.750188539465873,0.0004243034406083503,-0.20511141919137058,57.082861497923105,0.01304407368276217,-0.007849771582271736,0.008100412269612,0.039453797272571034,0.04082752550256474,0.035688699846571525,0.9651548852332985,0.24307066329108876,-0.6097162207661561,-0.3172190113565728,1.1963512315787745
2017-10-31,EBAY,-0.9298224203556328,3.6246369541267254,3.543229416693373,3.583933185410049,-0.0013203323113866973,-0.31012711544876115,51.56661364402908,-0.021320874093124997,0.02068292829560603,0.017510408882325912,0.02006738146109277,0.01880328337264192,0.0234211035322911,1.0041630916199917,0.8045035090363707,-0.4383452681519326,0.14333647862010607,0.18307837185777046
2017-10-31,ELV,-0.70149221609427,5.290760885672033,5.123795198775304,5.207278042223669,-0.0020204085356748157,0.7458175906470181,68.67858701320591,0.10180099521478536,0.034916303461099085,0.04084020230268681,0.028612388652024645,0.03579135218818985,0.04618695505736525,0.894041868154265,0.31410605993294494,-0.03780954212248826,-0.010388665064285794,0.7805234173910663
2017-10-31,EOG,-1.5265530371585483,4.394652003463113,4.351377415994959,4.373014709729036,-0.016597444451860698,0.41823637875189384,68.65452933735912,0.034153240493639325,0.08495465006799496,0.016894501313018173,0.013466179129487665,-0.001296306438318573,0.008898491644686146,1.578175997495606,0.4482588888664178,0.9236826590349207,-0.5870764542133,0.838712182204618
2017-10-31,EXPE,0.5564113725208145,5.094735033727504,4.814600150147772,4.954667591937638,0.0007112668722255006,-1.1388232422308788,30.990935528095104,-0.13394468778143998,-0.08334655163663529,-0.07231947760090485,-0.01095959956716408,0.0034816384782816456,-0.00228691767155742,1.0554224112469466,1.1581641074796034,0.5352814889748032,1.8849149757044472,-0.6322463375056978
2017-10-31,F,-0.7719039855656593,2.3397765610556784,2.310101363111117,2.324938962083398,-0.026463359639369074,0.30142684672747716,61.608769500966304,0.03779105224773782,0.06124165051428965,0.03451566885446722,0.01554015211861337,0.003470486040600962,0.008253160888238575,1.1469844830556715,0.4988583032077426,1.0355340579820538,-0.17566595199020246,-0.37921318849514724
2017-10-31,FCX,-0.8778315985382793,2.727413502452937,2.6374054822229573,2.682409492337947,-0.0016281139446938618,-0.17918100782463978,44.38487114868579,-0.004273468789008583,-0.027440150514958517,-0.01481012037135665,0.015467844866393854,-0.01923290491226559,0.018799638784589234,1.730471724683824,1.5988107973884311,0.05862214859942187,0.43818325372492933,0.7086233015408157
2017-10-31,FDX,-1.2412006473668478,5.35073651137117,5.299309349621303,5.325022930496236,-0.0038836833612313757,0.3928399952275947,57.72340326307866,0.001019689904632859,0.027515038534721592,0.02851723048581678,0.03027688513964466,0.02067263039565348,0.022553073967002346,1.173991312451436,-0.20861109470835154,0.23739086664518105,0.27843908485311725,-0.5273093266539435
2017-10-31,GE,1.868193068520108,4.983356968055559,4.754645863209178,4.869001415632368,-0.0011799368694409855,-2.4112334840843865,25.000252076206262,-0.16625292233386624,-0.08929339402576308,-0.07359781242608054,-0.05586363881292522,-0.039334313753804584,-0.027389014153069047,1.0522514900212052,0.6333036155286594,1.3053163061892337,-1.7034337259756114,-0.9941111691350067
2017-10-31,GILD,0.40040353149643737,4.2268010350559955,4.114820574496088,4.170810804776042,-0.022454398926021774,-0.9860314113907546,34.526013150402,-0.07479671045241187,-0.05075206013803035,-0.002905425550709384,0.01742307731170012,0.006238263014264778,0.003860108054131617,0.41347140642278235,0.431492847160321,-0.6220756246013049,0.2339457100316454,1.220478959939615
2017-10-31,GM,-0.33636308389236574,3.7522911655932405,3.6786241361509595,3.7154576508721,-0.005481912309132843,0.8370283422714204,52.660670508301436,0.06438822880688932,0.09006024244335009,0.06464005827398389,0.04028399350985312,0.02154319810498384,0.029577611140632953,0.8550247744476934,1.4226259803277088,0.42622503998989,0.5311186961139325,0.09665625003801014
2017-10-31,GOOG,-0.8290887887327337,3.9508146172160634,3.8833621425494087,3.917088379882736,8.836268535947614e-05,0.2562317551964294,67.14041250358045,0.05998267315883621,0.0403381060688206,0.02995188291811135,0.019396243446269112,0.02744396764654855,0.02183162872561062,1.0000594496803186,-0.5745241085182397,0.3414059552891778,-0.31163714698081846,-0.7325457187268374
2017-10-31,GOOGL,-0.8353737462837615,3.9670332936090436,3.900418412065779,3.9337258528374113,0.00010112779785080978,0.2735905135570417,67.39653563805821,0.06092099480495694,0.03992571179811111,0.029955666907959477,0.0186698893008721,0.025967566551484023,0.020486223574166962,0.9856777733553923,-0.5460003879065679,0.3454490399654617,-0.2886976171134985,-0.7384704209146871
2017-10-31,GS,-0.8723125346013473,5.3852471836940365,5.346610643513871,5.365928913603954,-0.005459117352884338,0.2945763990267375,56.74145086547502,0.022302823449695586,0.041036981318705035,0.0259177891878124,0.014594934943092941,0.007268693221439415,0.027047982784585978,1.35865476097528,0.03602306984665842,0.6093281832331499,-0.2552810780158648,-0.6076554876526693
2017-10-31,HAL,-0.7472618395919933,3.7538635169966463,3.630947059724088,3.692405288360367,-0.004681490808834293,-0.3576718706054954,47.857860662024514,-0.07147552414570557,0.049680926397024816,0.003898665318309291,-0.01032684544707596,-0.029373559358165546,-0.00483466504386465,2.373767148764957,0.5809842252551282,0.7326033915790687,-0.791700063436852,0.9225664965046034
2017-10-31,HD,-1.127942106221721,4.9845185560366225,4.955365815383431,4.9699421857100265,-0.007714504699307789,0.14184525339038773,61.75120487164206,0.013572831713929201,0.05174066206644046,0.03686062275858504,0.012042392458702977,0.022946184442820927,0.027845657646331956,0.772877314686308,0.010979974794720838,-0.22928316624203743,1.3893757571492558,-0.07048928848463412
2017-10-31,HON,-1.1455235609101024,4.831348328825644,4.798202807367554,4.814775568096599,-0.005856818213666082,0.28166891928091187,57.98709133749688,0.017073459045798156,0.021076840145532794,0.020962661740405952,0.017579266332659715,0.023923775321473828,0.02484534509752745,0.9776522636553291,0.01672437991195513,0.3006580023154545,0.3806428089321954,-0.24473388134566673
2017-10-31,HUM,-0.8436287389907349,5.513061786472182,5.417496851100301,5.465279318786242,-0.0006114835194802498,0.2431315762000273,61.71081931298432,0.048105703167294234,-0.003580738930112237,0.034249437700098584,0.02419003358559335,0.028984134672356276,0.03429226577710831,0.8356233992756608,0.08794426119595747,-0.30913527589911677,-0.3740148927250257,0.30299834898529865
2017-10-31,IBM,-0.2763849161226761,4.769159335305803,4.6306104225082105,4.699884878907007,-0.03208669130266194,0.8855829304776076,58.38190550941018,0.06189693875554525,0.03784230212623729,0.02476746568844357,-0.0032299601849209436,-0.01067478718260051,0.0033006780378834755,0.9925150732880736,-0.27817687053638396,0.17051423015060366,-0.3651990948223545,0.4244840345887905
2017-10-31,ILMN,-1.0253349984212052,5.358377257988577,5.313183463919787,5.335780360954182,6.24921988233682e-05,0.136388508874549,51.31475934073985,0.030070309161301934,0.0017835891553470429,0.056802492227669976,0.017541680353077238,0.027954452572539923,0.03477883610485977,1.0640329613678374,1.0320675905456576,-1.1514211066930333,0.3119313337132128,1.652883234698665
2017-10-31,INTC,-0.532654149396561,3.653297347768647,3.487518268255746,3.5704078080121966,-0.009305504209460766,1.5900265313116446,87.94423365884508,0.19459020080435074,0.12976605436128108,0.08918312892983682,0.04162744443185806,0.02627885769808236,0.024923231680024527,0.6649773100219002,0.6274950654122111,-0.20267813181377656,0.23017143679346547,0.656475187065753
2017-10-31,ISRG,-0.9728142129683732,4.8497338968721575,4.764955403656581,4.807344650264369,9.367840560867758e-05,0.3371812421698022,68.62364769417933,0.07668189518315427,0.05870000613616422,0.06271141881737186,0.050925073567519075,0.055474673251358686,0.043948381060336716,1.3557637530978384,-0.3663110403209926,-0.45798137273795503,-0.4914554623490604,0.3985630443937293
2017-10-31,JNJ,-0.30806509875071153,4.830694875061385,4.7262164136057505,4.778455644333568,-0.01042349554604718,1.0775157949938032,58.02288953335839,0.0723023934357867,0.026247808763242286,0.01867856414591884,0.022647958362634446,0.025584896268453283,0.01768351724023276,0.7269501668847118,-0.2611488681087288,-0.28303120645012503,0.26298456834567163,0.9235516931728383
2017-10-31,JPM,-1.0348925996284364,4.468416570136646,4.38658824673674,4.427502408436693,-0.012711120576375518,0.668921386523632,66.48396423322019,0.05955507059710019,0.05518388980508071,0.033022795825599305,0.026453422533058157,0.02133622224017162,0.03354580112877659,1.0452245947982264,-0.14227859970562598,1.151642184703232,-0.4181907213927432,-0.6263478819470018
2017-10-31,KO,-0.9532497706917503,3.680931553179339,3.6504560093793215,3.66569378127933,-0.013777547724060975,0.009423231518244169,51.96042648352416,0.021551059960379648,0.008698237442163803,0.003664955105953105,0.013362714619320704,0.01406878995983285,0.009577672181943608,0.6654467634355781,-0.7586637102966571,0.34427174981877523,0.08769566956552469,-0.011648948041074463
2017-10-31,KR,-1.0626535069798864,2.990932401850238,2.933649570313349,2.9622909860817934,-0.006010620177913741,-0.17842310543533396,45.7054260854969,0.031904335393987626,-0.027116617720138403,-0.05321126239229623,-0.05666586962775555,-0.052161342249787745,-0.029801423695774654,0.17808477806878134,0.4081832305018743,-0.271235161361409,0.5568899017377471,0.9382864807943283
2017-10-31,LLY,-0.8898155564519981,4.389650605323927,4.319108373431887,4.354379489377907,-0.0054074172397186,-0.42261608134556916,39.088706962869885,-0.04208546527984203,0.003990159177698294,-0.0007965514998430345,0.0018903101311815718,0.009073566281515122,0.010901937669618444,0.5863084764048005,0.5312358811050849,-1.257509387111303,-0.4944431944928645,2.1035893551074136
2017-10-31,LMT,-0.8757516586805957,5.626734758489006,5.57207622159793,5.599405490043468,-0.010010733625269866,-0.19450976018320912,46.235121322830715,-0.00686449546079293,0.004524802477195333,0.019978242066191587,0.02473381894732074,0.025096273362105848,0.021038058310224095,0.8829030845732271,-0.6867088770456471,0.19047006156728505,0.005166297148800685,0.16471918227528082
2017-10-31,LOW,-1.1013000798422026,4.3131257592283445,4.2806470675194435,4.296886413373894,-0.004069880470624222,-0.08104236557750119,51.9221230977511,0.005250892930964479,0.04286111098055945,0.012587360148290205,-0.008159386119503842,0.011704503420518098,0.01695188437045525,0.9042603977633428,0.3156642041902846,-0.41185908957815676,1.473050541439536,-0.3811321301631871
2017-10-31,LUV,0.10040620389698184,4.080793093342168,3.9619594402402765,4.021376266791222,-0.0015897760654850455,-0.21503785307405052,38.66916464340475,-0.03787089355895845,0.016360176044791563,-0.009236247918814167,-0.006391831210068144,0.003935486418146894,0.02570271711835015,0.8621999387151674,0.3621651268617771,0.8961615442352426,0.04566538628647737,-0.9894811435314782
2017-10-31,MA,-1.013190439424584,4.980531633052149,4.933937259020783,4.957234446036466,-3.239975667357971e-05,0.20726086841796118,70.16367053754955,0.05524565671094406,0.05725322712508696,0.05249286539120779,0.04244771966749816,0.038637890884622106,0.028463669201630015,1.0785120915495876,-0.2624531806119493,0.05447873472704805,0.16737775093322999,-0.5093039221721624
2017-10-31,MAR,-1.0002931036994023,4.752997031413103,4.662439142147979,4.707718086780541,-0.0005227555384462574,0.787592446116911,75.17581939570326,0.08362062682017513,0.07401332325545762,0.04786668759240431,0.041142269610090265,0.0402494508020097,0.04840384255173058,1.315447104214236,0.38359625358730853,0.7742799877296451,0.2439780684565864,-0.7999351573171877
2017-10-31,MCD,-0.7680674426236949,4.997034445057084,4.92969457587064,4.963364510463862,-0.0071873082096571474,0.41468112173231675,64.86677018032478,0.06529251956288196,0.02146134680047762,0.02669755041073696,0.03191146219847818,0.037147858847569326,0.034814243443024306,0.6444251342551596,-0.5201263322917002,0.1369351400809574,0.30197359229266907,0.07578547924187709
2017-10-31,MCK,-0.05575416504159399,5.016558471307804,4.871136747607717,4.943847609457761,0.00021599422805645627,-1.1822601460035567,36.31448388512381,-0.102402065608725,-0.03903805183631903,-0.051334661275977855,0.0001768655396585661,-0.0003644219001154303,0.007419524677715339,0.8943114210718925,-0.20430849096674217,-0.0956207519328088,-1.8737504328743346,0.35605480826839037
2017-10-31,MDLZ,-0.5574665038625063,3.6342546709753245,3.5844562887625377,3.609355479868931,-0.008882513009058143,-0.362138300500666,52.27011486493483,0.018937776505119963,0.012172512286387827,-0.018232127402743714,-0.012184428837065386,-0.00580558095671635,-0.005233770199157939,0.812953251176258,-0.4922761327933047,-0.0779197675680454,0.10949948125004708,0.7154453963348703
2017-10-31,MDT,-0.9717732941526381,4.2669508121804105,4.209978895061529,4.23846485362097,-0.007867572264225698,0.13476754138456462,54.5940996069445,0.03536060988181222,0.002345750369487032,-0.011937153121800215,-0.003377392719529637,0.00824986040688036,0.00032763146037639856,0.8617477552806889,-0.4625169670800135,0.01888428439137896,-0.342058693668526,0.2515653755619684
2017-10-31,MET,-1.4451849143724929,3.804557295023016,3.761478711607787,3.7830180033154015,-0.018897786120476993,0.6333602787968666,63.54698622018551,0.031376448410095126,0.06964399926103604,0.032583387530902286,0.027650130928837502,0.01365627226216759,0.02308351728267999,1.0198523064921394,0.07608638213635892,0.9474356723112937,-1.0384131884828018,-0.060430647044855054
2017-10-31,META,-1.0003208576087579,5.197184842396254,5.128268454095592,5.162726648245923,5.0376693849990504e-05,0.18812269684842986,63.34853760937473,0.05378359398385579,0.023251223933732135,0.020852165064832562,0.030624494257974755,0.036574886211866,0.02686871649095446,1.0381932228527853,-0.3979593579931172,-0.04865664460364052,0.3840144018564093,-0.6702019753500481
2017-10-31,MMM,0.11445719281470944,5.258980717107985,5.128613991163865,5.193797354135925,-0.0189954692352496,2.0219787661999016,66.75751942899669,0.09666491680576161,0.0614212816421027,0.0479438986063534,0.029312739548782885,0.03312913828840092,0.030086637297606522,0.8006673023808821,0.5954030178403515,-0.17794697413944432,0.8465764189886772,0.5072228318307639
